time,motorSignalL,motorSignalR,diffEncoderPulseL,diffEncoderPulseR,desiredRotRateL,desiredRotRateL
3.3801541,16383,3383,0,0,0,-277
3.4121857,16383,3383,0,0,0,-277
3.4832471,16383,3383,-20,44,0,-277
3.5042418,16383,3383,0,0,0,-277
3.5722906,16383,3383,-19,40,0,-277
3.5973112,16383,3383,0,0,0,-277
3.6323479,16383,3383,0,0,0,-277
3.654348,16383,3383,0,0,0,-277
3.7254183,16383,3383,-21,40,0,-277
3.7474143,16383,3383,-22,40,0,-277
3.7734551,16383,3383,0,0,0,-277
3.8004526,16383,3383,0,0,0,-277
3.8644999,16383,3383,-25,41,0,-277
3.8865187,16383,3383,0,0,0,-277
3.9105299,16383,3383,0,0,0,-277
3.9435554,16383,3383,-25,40,0,-277
3.9635674,16383,3383,0,0,0,-277
3.9875885,16383,3383,0,0,0,-277
4.0076036,16383,3383,0,0,0,-277
4.0296165,16383,3383,0,0,0,-277
4.0506295,16383,3383,0,0,0,-277
4.0726451,16383,3383,0,0,0,-277
4.1106721,16383,3383,-28,40,0,-277
4.1617282,16383,3383,0,0,0,-277
4.1827612,16383,3383,-31,44,0,-277
4.2117455,16383,3383,0,0,0,-277
4.230761,16383,3383,0,0,0,-277
4.2607841,16383,3383,-29,36,0,-277
4.2788014,16383,3383,0,0,0,-277
4.2978245,16383,3383,0,0,0,-277
4.3158176,16383,3383,0,0,0,-277
4.3458403,16383,3383,-30,38,0,-277
4.3618499,16383,3383,0,0,0,-277
4.3848852,16383,3383,0,0,0,-277
4.4039096,16383,3383,0,0,0,-277
4.4349453,16383,3383,0,0,0,-277
4.4529594,16383,3383,-26,37,0,-277
4.4749759,16383,3383,0,0,0,-277
4.4940031,16383,3383,0,0,0,-277
4.5261119,16383,3383,-26,37,0,-277
4.5451449,16383,3383,0,0,0,-277
4.5641532,16383,3383,0,0,0,-277
4.5831576,16383,3383,0,0,0,-277
4.6151723,16383,3383,0,0,0,-277
4.6421926,16383,3383,0,0,0,-277
4.6642163,16383,3383,-28,39,0,-277
4.6842403,16383,3383,0,0,0,-277
4.7073716,16383,3383,0,0,0,-277
4.7635167,16383,3383,-25,37,0,-277
4.7995405,16383,3383,0,0,0,-277
4.819557,16383,3383,0,0,0,-277
4.8375689,16383,3383,0,0,0,-277
4.8596104,16383,3383,0,0,0,-277
4.891638,16383,3383,0,0,0,-277
4.9196303,16383,3383,0,0,0,-277
4.9746656,16383,3383,-51,75,0,-277
5.0036869,16383,3383,0,0,0,-277
5.0216983,16383,3383,0,0,0,-277
5.0397111,16383,3383,0,0,0,-277
5.0767385,16383,3383,-28,38,0,-277
5.0958045,16383,3383,0,0,0,-277
5.112811,16383,3383,0,0,0,-277
5.1338288,16383,3383,0,0,0,-277
5.1658498,16383,3383,-28,35,0,-277
5.1848626,16383,3383,0,0,0,-277
5.2058938,16383,3383,0,0,0,-277
5.2258951,16383,3383,0,0,0,-277
5.3249809,16383,3383,-28,38,0,-277
5.3469773,16383,3383,-31,45,0,-277
5.3730087,16383,3383,0,0,0,-277
5.3980169,16383,3383,0,0,0,-277
5.4760688,16383,3383,-25,32,0,-277
5.4980844,16383,3383,0,0,0,-277
5.5201492,16383,3383,0,0,0,-277
5.5561944,16383,3383,0,0,0,-277
5.5842438,16383,3383,-24,34,0,-277
5.6112636,16383,3383,0,0,0,-277
5.6753118,16383,3383,0,41,0,-277
5.6963265,16383,3383,-26,0,0,-277
5.7443633,16383,3383,-23,37,0,-277
5.7693777,16383,3383,0,0,0,-277
5.7954185,16383,3383,0,0,0,-277
5.8534383,16383,3383,0,39,0,-277
5.8934636,16383,3383,-25,0,0,-277
5.9174999,16383,3383,0,0,0,-277
5.9445099,16383,3383,-24,39,0,-277
5.966534,16383,3383,0,0,0,-277
5.9885309,16383,3383,0,0,0,-277
6.0135489,16383,3383,0,0,0,-277
6.0656055,16383,3383,0,38,0,-277
6.085601,16383,3383,-23,0,0,-277
6.1067023,16383,3383,0,0,0,-277
6.1267183,16383,3383,0,0,0,-277
6.1717483,16383,3383,-28,38,0,-277
6.1907616,16383,3383,0,0,0,-277
6.2177872,16383,3383,0,0,0,-277
6.2768316,16383,3383,-26,40,0,-277
6.3018407,16383,3383,0,0,0,-277
6.327059,16383,3383,0,0,0,-277
6.3700881,16383,3383,-30,44,0,-277
6.4091196,16383,3383,0,0,0,-277
6.5001809,16383,3383,-23,36,0,-277
6.5232274,16383,3383,0,0,0,-277
6.5682324,16383,3383,-30,43,0,-277
6.5912833,16383,3383,0,0,0,-277
6.6243262,16383,3383,0,0,0,-277
6.6543239,16383,3383,-26,39,0,-277
6.6893494,16383,3383,0,0,0,-277
6.7263768,16383,3383,-25,35,0,-277
6.7503921,16383,3383,0,0,0,-277
6.7754079,16383,3383,0,0,0,-277
6.7984334,16383,3383,0,0,0,-277
6.9545639,16383,3383,-25,36,0,-277
7.0215832,16383,3383,-26,39,0,-277
7.0696169,16383,3383,-23,36,0,-277
7.0886301,16383,3383,0,0,0,-277
7.1066429,16383,3383,0,0,0,-277
7.1256562,16383,3383,-26,35,0,-277
7.1446695,16383,3383,0,0,0,-277
7.166686,16383,3383,0,0,0,-277
7.1846993,16383,3383,0,0,0,-277
7.2057131,16383,3383,0,0,0,-277
7.2407404,16383,3383,-25,37,0,-277
7.2597537,16383,3383,0,0,0,-277
7.281768,16383,3383,0,0,0,-277
7.3007808,16383,3383,0,0,0,-277
7.3197955,16383,3383,0,0,0,-277
7.3378069,16383,3383,0,0,0,-277
7.3588265,16383,3383,0,0,0,-277
7.3818422,16383,3383,-25,38,0,-277
7.4008515,16383,3383,0,0,0,-277
7.4438836,16383,3383,-25,38,0,-277
7.4639938,16383,3383,0,0,0,-277
7.4860094,16383,3383,0,0,0,-277
7.5060277,16383,3383,0,0,0,-277
7.5380486,16383,3383,-28,40,0,-277
7.5600808,16383,3383,0,0,0,-277
7.5780766,16383,3383,0,0,0,-277
7.6101078,16383,3383,0,0,0,-277
7.749197,16383,3383,0,38,0,-277
7.7772174,16383,3383,-54,43,0,-277
7.795232,16383,3383,0,0,0,-277
7.8562751,16383,3383,0,44,0,-277
7.8763058,16383,3383,-29,0,0,-277
7.8963433,16383,3383,0,0,0,-277
7.9153579,16383,3383,0,0,0,-277
7.9403808,16383,3383,-23,36,0,-277
7.9603883,16383,3383,0,0,0,-277
7.9824062,16383,3383,0,0,0,-277
8.0895775,16383,3383,0,0,0,-277
8.1546235,16383,3383,-51,74,0,-277
8.1756378,16383,3383,0,0,0,-277
8.1946537,16383,3383,0,0,0,-277
8.2136679,16383,3383,0,0,0,-277
8.242687,16383,3383,0,0,0,-277
8.2687072,16383,3383,-25,36,0,-277
8.2897215,16383,3383,0,0,0,-277
8.3097357,16383,3383,0,0,0,-277
8.3287485,16383,3383,0,0,0,-277
8.3497615,16383,3383,-28,36,0,-277
8.3677743,16383,3383,0,0,0,-277
8.3887912,16383,3383,0,0,0,-277
8.4058022,16383,3383,0,0,0,-277
8.4428474,16383,3383,0,0,0,-277
8.4638447,16383,3383,-25,35,0,-277
8.4848585,16383,3383,0,0,0,-277
8.5829403,16383,3383,-25,35,0,-277
8.7110179,16383,3383,-29,37,0,-277
8.7330357,16383,3383,-28,39,0,-277
8.7540513,16383,3383,0,0,0,-277
8.7710645,16383,3383,0,0,0,-277
8.7910935,16383,3383,0,0,0,-277
8.8152864,16383,3383,0,0,0,-277
8.8623169,16383,3383,0,40,0,-277
8.8813306,16383,3383,-27,0,0,-277
8.9023462,16383,3383,0,0,0,-277
8.9213613,16383,3383,0,0,0,-277
8.9423764,16383,3383,-24,37,0,-277
8.9643929,16383,3383,0,0,0,-277
8.9854045,16383,3383,0,0,0,-277
9.0064215,16383,3383,0,0,0,-277
9.0274469,16383,3383,0,0,0,-277
9.0744671,16383,3383,0,45,0,-277
9.0975016,16383,3383,-30,0,0,-277
9.1184993,16383,3383,0,0,0,-277
9.1395153,16383,3383,0,0,0,-277
9.1635306,16383,3383,-27,40,0,-277
9.1837332,16383,3383,0,0,0,-277
9.2317686,16383,3383,-25,35,0,-277
9.2517628,16383,3383,0,0,0,-277
9.2737806,16383,3383,0,0,0,-277
9.2937962,16383,3383,0,0,0,-277
9.3128063,16383,3383,0,0,0,-277
9.3388449,16383,3383,-23,38,0,-277
9.3588663,16383,3383,0,0,0,-277
