time,motorSignalL,motorSignalR,diffEncoderPulseL,diffEncoderPulseR,desiredRotRateL,desiredRotRateL
6.3566922,25383,16383,32,-16,192,0
6.3797262,25383,16383,0,0,192,0
6.4057264,25383,16383,0,0,192,0
6.4687714,25383,16383,31,-14,192,0
6.4927938,25383,16383,0,0,192,0
6.5578353,25383,16383,32,-15,192,0
6.6219013,25383,16383,0,0,192,0
6.6589069,25383,16383,33,-14,192,0
6.683924,25383,16383,0,0,192,0
6.7319603,25383,16383,33,-13,192,0
6.7499705,25383,16383,0,0,192,0
6.769986,25383,16383,0,0,192,0
6.789006,25383,16383,0,0,192,0
6.8140164,25383,16383,0,0,192,0
6.8351271,25383,16383,0,0,192,0
6.8641773,25383,16383,33,-14,192,0
6.884163,25383,16383,0,0,192,0
6.9331994,25383,16383,34,-13,192,0
6.9572178,25383,16383,0,0,192,0
7.0192806,25383,16383,0,0,192,0
7.051281,25383,16383,34,-14,192,0
7.0732971,25383,16383,0,0,192,0
7.0973347,25383,16383,0,0,192,0
7.1203326,25383,16383,0,0,192,0
7.1463595,25383,16383,0,0,192,0
7.1693685,25383,16383,0,0,192,0
7.2163981,25383,16383,35,-14,192,0
7.2424193,25383,16383,34,-14,192,0
7.2664341,25383,16383,0,0,192,0
7.2834464,25383,16383,0,0,192,0
7.3014583,25383,16383,0,0,192,0
7.325574,25383,16383,0,0,192,0
7.3535917,25383,16383,35,-14,192,0
7.373605,25383,16383,0,0,192,0
7.4236423,25383,16383,34,-15,192,0
7.4516765,25383,16383,0,0,192,0
7.4786817,25383,16383,0,0,192,0
7.4976954,25383,16383,0,0,192,0
7.520712,25383,16383,0,0,192,0
7.5447362,25383,16383,33,-13,192,0
7.5657415,25383,16383,0,0,192,0
7.5977683,25383,16383,0,0,192,0
7.6157788,25383,16383,0,0,192,0
7.6368109,25383,16383,0,0,192,0
7.6728387,25383,16383,0,0,192,0
7.6938521,25383,16383,33,-15,192,0
7.7128658,25383,16383,0,0,192,0
7.7338636,25383,16383,33,-17,192,0
7.7538751,25383,16383,0,0,192,0
7.7780533,25383,16383,0,0,192,0
7.798076,25383,16383,0,0,192,0
7.8201193,25383,16383,0,0,192,0
7.8531104,25383,16383,0,0,192,0
7.8871332,25383,16383,0,0,192,0
7.9331637,25383,16383,65,-34,192,0
7.9571803,25383,16383,0,0,192,0
7.9861985,25383,16383,0,0,192,0
8.0172203,25383,16383,0,0,192,0
8.0452402,25383,16383,0,0,192,0
8.0952793,25383,16383,33,-17,192,0
8.1303004,25383,16383,32,-15,192,0
8.1553188,25383,16383,0,0,192,0
8.1873443,25383,16383,0,0,192,0
8.2093599,25383,16383,0,0,192,0
8.2613969,25383,16383,32,-13,192,0
8.2824089,25383,16383,0,0,192,0
8.306426,25383,16383,0,0,192,0
8.3454735,25383,16383,33,-15,192,0
8.3674896,25383,16383,0,0,192,0
8.3974904,25383,16383,0,0,192,0
8.4225102,25383,16383,0,0,192,0
8.4705457,25383,16383,33,-15,192,0
8.5005648,25383,16383,0,0,192,0
8.5305847,25383,16383,33,-14,192,0
8.5546022,25383,16383,0,0,192,0
8.587625,25383,16383,0,0,192,0
8.6336787,25383,16383,34,-14,192,0
8.6596959,25383,16383,0,0,192,0
8.6816954,25383,16383,0,0,192,0
8.7039565,25383,16383,0,0,192,0
8.7549948,25383,16383,33,-15,192,0
8.775009,25383,16383,0,0,192,0
8.8000355,25383,16383,0,0,192,0
8.824061,25383,16383,34,-15,192,0
8.8440694,25383,16383,0,0,192,0
8.8630684,25383,16383,0,0,192,0
8.8820826,25383,16383,0,0,192,0
8.9020986,25383,16383,0,0,192,0
8.9211101,25383,16383,0,0,192,0
9.0712239,25383,16383,33,-15,192,0
9.1142497,25383,16383,66,-30,192,0
9.1392655,25383,16383,0,0,192,0
9.1762978,25383,16383,0,0,192,0
9.2293505,25383,16383,32,-13,192,0
9.2533528,25383,16383,0,0,192,0
9.2783686,25383,16383,0,0,192,0
9.3253982,25383,16383,0,0,192,0
9.3534404,25383,16383,32,-17,192,0
9.3774383,25383,16383,0,0,192,0
9.4074859,25383,16383,0,0,192,0
9.4364764,25383,16383,32,-18,192,0
9.4596032,25383,16383,0,0,192,0
9.4826198,25383,16383,0,0,192,0
9.5056538,25383,16383,0,0,192,0
9.5296708,25383,16383,0,0,192,0
9.5527012,25383,16383,0,0,192,0
9.5796881,25383,16383,0,0,192,0
9.6587418,25383,16383,31,-17,192,0
9.6857639,25383,16383,33,-17,192,0
9.7208064,25383,16383,33,-15,192,0
9.7478044,25383,16383,0,0,192,0
9.7758296,25383,16383,0,0,192,0
9.7998494,25383,16383,0,0,192,0
9.8358879,25383,16383,0,0,192,0
9.8678892,25383,16383,32,-13,192,0
9.8949122,25383,16383,0,0,192,0
9.9189293,25383,16383,0,0,192,0
9.9699667,25383,16383,32,-14,192,0
10.0000505,25383,16383,0,0,192,0
10.0210486,25383,16383,0,0,192,0
10.0650764,25383,16383,34,-14,192,0
10.0881987,25383,16383,0,0,192,0
10.1912592,25383,16383,33,-14,192,0
10.2412938,25383,16383,34,-13,192,0
10.2613094,25383,16383,0,0,192,0
10.2813227,25383,16383,0,0,192,0
10.3053585,25383,16383,0,0,192,0
10.3273644,25383,16383,33,-14,192,0
10.3503716,25383,16383,0,0,192,0
10.3763941,25383,16383,0,0,192,0
10.3954038,25383,16383,0,0,192,0
10.4156375,25383,16383,0,0,192,0
10.4496827,25383,16383,34,-15,192,0
10.4707001,25383,16383,0,0,192,0
10.4968145,25383,16383,0,0,192,0
10.5178283,25383,16383,0,0,192,0
10.5428659,25383,16383,34,-15,192,0
10.5668669,25383,16383,0,0,192,0
10.5868856,25383,16383,0,0,192,0
10.60899,25383,16383,0,0,192,0
10.6300079,25383,16383,0,0,192,0
10.6510239,25383,16383,0,0,192,0
10.6760379,25383,16383,33,-15,192,0
10.6950507,25383,16383,0,0,192,0
10.7170668,25383,16383,0,0,192,0
10.7550934,25383,16383,34,-13,192,0
10.8161365,25383,16383,0,0,192,0
10.8521648,25383,16383,33,-13,192,0
10.8731965,25383,16383,0,0,192,0
10.896197,25383,16383,0,0,192,0
10.9202225,25383,16383,32,-14,192,0
10.9392264,25383,16383,0,0,192,0
10.9722474,25383,16383,0,0,192,0
