time,motorSignalL,motorSignalR,diffEncoderPulseL,diffEncoderPulseR,desiredRotRateL,desiredRotRateL
3.411069,16383,-8617,0,0,0,-534
3.4300827,16383,-8617,0,0,0,-534
3.4480844,16383,-8617,0,0,0,-534
3.4841104,16383,-8617,0,66,0,-534
3.5041242,16383,-8617,0,0,0,-534
3.5221491,16383,-8617,0,0,0,-534
3.5591809,16383,-8617,0,0,0,-534
3.6041953,16383,-8617,0,68,0,-534
3.6232265,16383,-8617,0,0,0,-534
3.6422344,16383,-8617,0,0,0,-534
3.6662479,16383,-8617,0,64,0,-534
3.6842531,16383,-8617,0,0,0,-534
3.7062683,16383,-8617,0,0,0,-534
3.7382911,16383,-8617,0,0,0,-534
3.7623104,16383,-8617,0,65,0,-534
3.7803732,16383,-8617,0,0,0,-534
3.8013861,16383,-8617,0,0,0,-534
3.8214026,16383,-8617,0,0,0,-534
3.8394145,16383,-8617,0,0,0,-534
3.8564259,16383,-8617,0,0,0,-534
3.8834444,16383,-8617,0,67,0,-534
3.9004581,16383,-8617,0,0,0,-534
3.9194727,16383,-8617,0,0,0,-534
3.9364815,16383,-8617,0,0,0,-534
3.9745098,16383,-8617,0,0,0,-534
4.0125471,16383,-8617,0,67,0,-534
4.03156,16383,-8617,0,0,0,-534
4.0515755,16383,-8617,0,0,0,-534
4.0715902,16383,-8617,0,0,0,-534
4.0976096,16383,-8617,0,68,0,-534
4.1196315,16383,-8617,0,0,0,-534
4.1386377,16383,-8617,0,0,0,-534
4.1826689,16383,-8617,0,69,0,-534
4.2106893,16383,-8617,0,0,0,-534
4.2276998,16383,-8617,0,0,0,-534
4.2477159,16383,-8617,0,0,0,-534
4.2677278,16383,-8617,0,0,0,-534
4.2867416,16383,-8617,0,67,0,-534
4.3067862,16383,-8617,0,0,0,-534
4.3237994,16383,-8617,0,0,0,-534
4.3528189,16383,-8617,0,0,0,-534
4.3868498,16383,-8617,-1,68,0,-534
4.4068573,16383,-8617,0,0,0,-534
4.425871,16383,-8617,0,0,0,-534
4.4449044,16383,-8617,0,0,0,-534
4.4668982,16383,-8617,0,64,0,-534
4.4859124,16383,-8617,0,0,0,-534
4.5069266,16383,-8617,0,0,0,-534
4.5559613,16383,-8617,0,0,0,-534
4.5769947,16383,-8617,0,65,0,-534
4.5969907,16383,-8617,0,0,0,-534
4.640021,16383,-8617,0,0,0,-534
4.6580361,16383,-8617,0,0,0,-534
4.6830518,16383,-8617,0,66,0,-534
4.7011525,16383,-8617,0,0,0,-534
4.7421793,16383,-8617,0,0,0,-534
4.7621939,16383,-8617,0,0,0,-534
4.7832376,16383,-8617,0,0,0,-534
4.8233067,16383,-8617,0,0,0,-534
4.8423227,16383,-8617,0,68,0,-534
4.8613342,16383,-8617,0,0,0,-534
4.8863522,16383,-8617,0,65,0,-534
4.9073968,16383,-8617,0,0,0,-534
4.9244819,16383,-8617,0,0,0,-534
4.9595012,16383,-8617,0,0,0,-534
4.9835174,16383,-8617,0,67,0,-534
5.0375558,16383,-8617,0,0,0,-534
5.0635801,16383,-8617,0,67,0,-534
5.0876034,16383,-8617,0,0,0,-534
5.1066546,16383,-8617,0,0,0,-534
5.1266492,16383,-8617,0,0,0,-534
5.1566714,16383,-8617,0,0,0,-534
5.1867343,16383,-8617,0,65,0,-534
5.2177574,16383,-8617,0,0,0,-534
5.2387619,16383,-8617,0,0,0,-534
5.2587748,16383,-8617,0,0,0,-534
5.2887957,16383,-8617,0,64,0,-534
5.307809,16383,-8617,0,0,0,-534
5.3318265,16383,-8617,0,0,0,-534
5.3558449,16383,-8617,0,0,0,-534
5.3898673,16383,-8617,0,65,0,-534
5.4189087,16383,-8617,0,0,0,-534
5.4409096,16383,-8617,0,0,0,-534
5.4579174,16383,-8617,0,0,0,-534
5.4839364,16383,-8617,0,66,0,-534
5.5049538,16383,-8617,0,0,0,-534
5.5469787,16383,-8617,0,0,0,-534
5.5729972,16383,-8617,0,69,0,-534
5.5900113,16383,-8617,0,0,0,-534
5.6070223,16383,-8617,0,0,0,-534
5.647061,16383,-8617,0,0,0,-534
5.6680677,16383,-8617,0,0,0,-534
5.6980864,16383,-8617,0,67,0,-534
5.7281073,16383,-8617,0,0,0,-534
5.7781455,16383,-8617,0,66,0,-534
5.7951574,16383,-8617,0,0,0,-534
5.8141707,16383,-8617,0,0,0,-534
5.8341836,16383,-8617,0,0,0,-534
5.8541978,16383,-8617,0,0,0,-534
5.8802176,16383,-8617,0,68,0,-534
5.9022315,16383,-8617,0,0,0,-534
5.9192434,16383,-8617,0,0,0,-534
5.9432627,16383,-8617,0,0,0,-534
5.9722835,16383,-8617,0,65,0,-534
5.991295,16383,-8617,0,0,0,-534
6.0083087,16383,-8617,0,0,0,-534
6.0433316,16383,-8617,0,0,0,-534
6.0783567,16383,-8617,-1,25,0,-534
6.0983709,16383,-8617,0,0,0,-534
6.1174257,16383,-8617,0,0,0,-534
6.1514637,16383,-8617,0,0,0,-534
6.1974848,16383,-8617,-2,16,0,-534
6.2154963,16383,-8617,0,0,0,-534
6.2345091,16383,-8617,0,0,0,-534
6.2545827,16383,-8617,0,0,0,-534
6.2866648,16383,-8617,0,4,0,-534
6.3106815,16383,-8617,0,0,0,-534
6.3507104,16383,-8617,0,0,0,-534
6.374727,16383,-8617,0,-1,0,-534
6.3957537,16383,-8617,0,0,0,-534
6.4137541,16383,-8617,0,0,0,-534
6.4527985,16383,-8617,0,0,0,-534
6.4747999,16383,-8617,0,-1,0,-534
6.4938141,16383,-8617,0,0,0,-534
6.5108255,16383,-8617,0,0,0,-534
6.5558662,16383,-8617,0,0,0,-534
6.5858862,16383,-8617,0,0,0,-534
6.6018887,16383,-8617,0,0,0,-534
6.6199033,16383,-8617,0,0,0,-534
6.639917,16383,-8617,0,0,0,-534
6.6599317,16383,-8617,0,0,0,-534
6.6799848,16383,-8617,0,0,0,-534
6.6980002,16383,-8617,0,0,0,-534
6.7270189,16383,-8617,0,0,0,-534
6.7540396,16383,-8617,0,0,0,-534
6.7720533,16383,-8617,0,0,0,-534
6.7910657,16383,-8617,0,0,0,-534
6.8090768,16383,-8617,0,0,0,-534
6.8260913,16383,-8617,0,0,0,-534
6.8481043,16383,-8617,0,0,0,-534
6.8701204,16383,-8617,0,0,0,-534
6.8881805,16383,-8617,0,0,0,-534
6.9061964,16383,-8617,0,0,0,-534
6.9242275,16383,-8617,0,0,0,-534
6.9412202,16383,-8617,0,0,0,-534
